name,hash_name,sell_listings,sell_price,sell_price_text,app_icon,app_name,asset_description,sale_price_text
Souvenir MP7 | Gunsmoke (Minimal Wear),Souvenir MP7 | Gunsmoke (Minimal Wear),144,100,$1.00,https://cdn.cloudflare.steamstatic.com/steamcommunity/public/images/apps/730/69f7ebe2735c366c65c0b33dae00e12dc40edbe4.jpg,Counter-Strike: Global Offensive,"{'appid': 730, 'classid': '4900503141', 'instanceid': '188530139', 'background_color': '', 'icon_url': '-9a81dlWLwJ2UUGcVs_nsVtzdOEdtWwKGZZLQHTxDZ7I56KU0Zwwo4NUX4oFJZEHLbXH5ApeO4YmlhxYQknCRvCo04DEVlxkKgpou6ryFA957PTNfS1H4uO6nYeDg7nxYuLVkj0JsMYj2-jEpdWhjlK3-EVoajz7JNPAc1U_N1jZ_1i_w-u-m9bi631gmeDU', 'tradable': 1, 'name': 'Souvenir MP7 | Gunsmoke (Minimal Wear)', 'name_color': 'FFD700', 'type': 'Souvenir Industrial Grade SMG', 'market_name': 'Souvenir MP7 | Gunsmoke (Minimal Wear)', 'market_hash_name': 'Souvenir MP7 | Gunsmoke (Minimal Wear)', 'commodity': 0}",$0.96
Souvenir MP7 | Gunsmoke (Well-Worn),Souvenir MP7 | Gunsmoke (Well-Worn),138,20,$0.20,https://cdn.cloudflare.steamstatic.com/steamcommunity/public/images/apps/730/69f7ebe2735c366c65c0b33dae00e12dc40edbe4.jpg,Counter-Strike: Global Offensive,"{'appid': 730, 'classid': '4903157443', 'instanceid': '188530139', 'background_color': '', 'icon_url': '-9a81dlWLwJ2UUGcVs_nsVtzdOEdtWwKGZZLQHTxDZ7I56KU0Zwwo4NUX4oFJZEHLbXH5ApeO4YmlhxYQknCRvCo04DEVlxkKgpou6ryFA957PTNfS1H4uO7kYSCgvq6ZbnXwW5UuJ0nju3D8NSs31KwrhdsYmnyd9eSIwVtaQqF_lfswry-gYj84sqn5btZoA', 'tradable': 1, 'name': 'Souvenir MP7 | Gunsmoke (Well-Worn)', 'name_color': 'FFD700', 'type': 'Souvenir Industrial Grade SMG', 'market_name': 'Souvenir MP7 | Gunsmoke (Well-Worn)', 'market_hash_name': 'Souvenir MP7 | Gunsmoke (Well-Worn)', 'commodity': 0}",$0.19
Souvenir MP7 | Motherboard (Battle-Scarred),Souvenir MP7 | Motherboard (Battle-Scarred),51,16,$0.16,https://cdn.cloudflare.steamstatic.com/steamcommunity/public/images/apps/730/69f7ebe2735c366c65c0b33dae00e12dc40edbe4.jpg,Counter-Strike: Global Offensive,"{'appid': 730, 'classid': '4862864349', 'instanceid': '188530139', 'background_color': '', 'icon_url': '-9a81dlWLwJ2UUGcVs_nsVtzdOEdtWwKGZZLQHTxDZ7I56KU0Zwwo4NUX4oFJZEHLbXH5ApeO4YmlhxYQknCRvCo04DEVlxkKgpou6ryFAZt7PDBYz5X5ci0m4GZk8jzIb7UmFRZ7cRnk6eUo4n02QG3-UBlY2-lJY_HIwdvNQ7U8lK9yLjq15Ho6J-fzyE36XJx-z-DyJ-OknKg', 'tradable': 1, 'name': 'Souvenir MP7 | Motherboard (Battle-Scarred)', 'name_color': 'FFD700', 'type': 'Souvenir Industrial Grade SMG', 'market_name': 'Souvenir MP7 | Motherboard (Battle-Scarred)', 'market_hash_name': 'Souvenir MP7 | Motherboard (Battle-Scarred)', 'commodity': 0}",$0.15
Souvenir MP7 | Motherboard (Factory New),Souvenir MP7 | Motherboard (Factory New),127,42,$0.42,https://cdn.cloudflare.steamstatic.com/steamcommunity/public/images/apps/730/69f7ebe2735c366c65c0b33dae00e12dc40edbe4.jpg,Counter-Strike: Global Offensive,"{'appid': 730, 'classid': '4901256421', 'instanceid': '188530139', 'background_color': '', 'icon_url': '-9a81dlWLwJ2UUGcVs_nsVtzdOEdtWwKGZZLQHTxDZ7I56KU0Zwwo4NUX4oFJZEHLbXH5ApeO4YmlhxYQknCRvCo04DEVlxkKgpou6ryFAZt7PDBYz5X5ci0m4GZk8jzIb7UmFRd4cJ5nqeR8Yqj3wzj-kY4YWv2Io-XelI2YF-D-AS2yOvogJ67tcvJyiM3vCh3-z-DyBsAF7mG', 'tradable': 1, 'name': 'Souvenir MP7 | Motherboard (Factory New)', 'name_color': 'FFD700', 'type': 'Souvenir Industrial Grade SMG', 'market_name': 'Souvenir MP7 | Motherboard (Factory New)', 'market_hash_name': 'Souvenir MP7 | Motherboard (Factory New)', 'commodity': 0}",$0.41
Souvenir MP7 | Motherboard (Field-Tested),Souvenir MP7 | Motherboard (Field-Tested),356,9,$0.09,https://cdn.cloudflare.steamstatic.com/steamcommunity/public/images/apps/730/69f7ebe2735c366c65c0b33dae00e12dc40edbe4.jpg,Counter-Strike: Global Offensive,"{'appid': 730, 'classid': '4903438153', 'instanceid': '188530139', 'background_color': '', 'icon_url': '-9a81dlWLwJ2UUGcVs_nsVtzdOEdtWwKGZZLQHTxDZ7I56KU0Zwwo4NUX4oFJZEHLbXH5ApeO4YmlhxYQknCRvCo04DEVlxkKgpou6ryFAZt7PDBYz5X5ci0m4GZk8jzIb7UmFRc7cF4n-SP8Nv321HtqBZtYjj7cYHHdwQ9ZlCDqAC5k7znhJK87Z_BzHtmuXYltmGdwUKGezPtEg', 'tradable': 1, 'name': 'Souvenir MP7 | Motherboard (Field-Tested)', 'name_color': 'FFD700', 'type': 'Souvenir Industrial Grade SMG', 'market_name': 'Souvenir MP7 | Motherboard (Field-Tested)', 'market_hash_name': 'Souvenir MP7 | Motherboard (Field-Tested)', 'commodity': 0}",$0.08
Souvenir MP7 | Motherboard (Minimal Wear),Souvenir MP7 | Motherboard (Minimal Wear),150,18,$0.18,https://cdn.cloudflare.steamstatic.com/steamcommunity/public/images/apps/730/69f7ebe2735c366c65c0b33dae00e12dc40edbe4.jpg,Counter-Strike: Global Offensive,"{'appid': 730, 'classid': '4901788079', 'instanceid': '188530139', 'background_color': '', 'icon_url': '-9a81dlWLwJ2UUGcVs_nsVtzdOEdtWwKGZZLQHTxDZ7I56KU0Zwwo4NUX4oFJZEHLbXH5ApeO4YmlhxYQknCRvCo04DEVlxkKgpou6ryFAZt7PDBYz5X5ci0m4GZk8jzIb7UmFRd4cJ5nqeR8Yqj3wzj-kY4YWv2Io-XelI2YF-D-AS2yOvogJ67tcvJyiM3vCh3-z-DyBsAF7mG', 'tradable': 1, 'name': 'Souvenir MP7 | Motherboard (Minimal Wear)', 'name_color': 'FFD700', 'type': 'Souvenir Industrial Grade SMG', 'market_name': 'Souvenir MP7 | Motherboard (Minimal Wear)', 'market_hash_name': 'Souvenir MP7 | Motherboard (Minimal Wear)', 'commodity': 0}",$0.17
Souvenir MP7 | Motherboard (Well-Worn),Souvenir MP7 | Motherboard (Well-Worn),91,16,$0.16,https://cdn.cloudflare.steamstatic.com/steamcommunity/public/images/apps/730/69f7ebe2735c366c65c0b33dae00e12dc40edbe4.jpg,Counter-Strike: Global Offensive,"{'appid': 730, 'classid': '4859990460', 'instanceid': '188530139', 'background_color': '', 'icon_url': '-9a81dlWLwJ2UUGcVs_nsVtzdOEdtWwKGZZLQHTxDZ7I56KU0Zwwo4NUX4oFJZEHLbXH5ApeO4YmlhxYQknCRvCo04DEVlxkKgpou6ryFAZt7PDBYz5X5ci0m4GZk8jzIb7UmFRc7cF4n-SP8Nv321HtqBZtYjj7cYHHdwQ9ZlCDqAC5k7znhJK87Z_BzHtmuXYltmGdwUKGezPtEg', 'tradable': 1, 'name': 'Souvenir MP7 | Motherboard (Well-Worn)', 'name_color': 'FFD700', 'type': 'Souvenir Industrial Grade SMG', 'market_name': 'Souvenir MP7 | Motherboard (Well-Worn)', 'market_hash_name': 'Souvenir MP7 | Motherboard (Well-Worn)', 'commodity': 0}",$0.15
Souvenir MP7 | Orange Peel (Battle-Scarred),Souvenir MP7 | Orange Peel (Battle-Scarred),86,48,$0.48,https://cdn.cloudflare.steamstatic.com/steamcommunity/public/images/apps/730/69f7ebe2735c366c65c0b33dae00e12dc40edbe4.jpg,Counter-Strike: Global Offensive,"{'appid': 730, 'classid': '4899502448', 'instanceid': '188530139', 'background_color': '', 'icon_url': '-9a81dlWLwJ2UUGcVs_nsVtzdOEdtWwKGZZLQHTxDZ7I56KU0Zwwo4NUX4oFJZEHLbXH5ApeO4YmlhxYQknCRvCo04DEVlxkKgpou6ryFBRw7OfJYTh94863moeOqP_xMq3I2DsJ65xz3-_EodWk3gDt-0ZlNT_yddOdIwVqZ1_X-QW3k-m90ZHutc7XiSw0MGBMxBQ', 'tradable': 1, 'name': 'Souvenir MP7 | Orange Peel (Battle-Scarred)', 'name_color': 'FFD700', 'type': 'Souvenir Industrial Grade SMG', 'market_name': 'Souvenir MP7 | Orange Peel (Battle-Scarred)', 'market_hash_name': 'Souvenir MP7 | Orange Peel (Battle-Scarred)', 'commodity': 0}",$0.46
Souvenir MP7 | Orange Peel (Factory New),Souvenir MP7 | Orange Peel (Factory New),11,2150,$21.50,https://cdn.cloudflare.steamstatic.com/steamcommunity/public/images/apps/730/69f7ebe2735c366c65c0b33dae00e12dc40edbe4.jpg,Counter-Strike: Global Offensive,"{'appid': 730, 'classid': '4723011958', 'instanceid': '188530139', 'background_color': '', 'icon_url': '-9a81dlWLwJ2UUGcVs_nsVtzdOEdtWwKGZZLQHTxDZ7I56KU0Zwwo4NUX4oFJZEHLbXH5ApeO4YmlhxYQknCRvCo04DEVlxkKgpou6ryFBRw7OfJYTh94863moeOqPv9NLPF2D4Jv5V12e2TpNj23VbgqBdlYWqnIo7Gdlc-YF6C_VO7yOjnhZ7o7pzXiSw0U0YXXNA', 'tradable': 1, 'name': 'Souvenir MP7 | Orange Peel (Factory New)', 'name_color': 'FFD700', 'type': 'Souvenir Industrial Grade SMG', 'market_name': 'Souvenir MP7 | Orange Peel (Factory New)', 'market_hash_name': 'Souvenir MP7 | Orange Peel (Factory New)', 'commodity': 0}",$20.57
Souvenir MP7 | Orange Peel (Field-Tested),Souvenir MP7 | Orange Peel (Field-Tested),182,52,$0.52,https://cdn.cloudflare.steamstatic.com/steamcommunity/public/images/apps/730/69f7ebe2735c366c65c0b33dae00e12dc40edbe4.jpg,Counter-Strike: Global Offensive,"{'appid': 730, 'classid': '4902655942', 'instanceid': '188530139', 'background_color': '', 'icon_url': '-9a81dlWLwJ2UUGcVs_nsVtzdOEdtWwKGZZLQHTxDZ7I56KU0Zwwo4NUX4oFJZEHLbXH5ApeO4YmlhxYQknCRvCo04DEVlxkKgpou6ryFBRw7OfJYTh94863moeOqPrxN7LEmyUIsZEh3LrC84rx2wbj_kc_YGn1LIPEJFc9Mw6D_wXsxu3tgpO1tMjL1zI97Qd5T3LS', 'tradable': 1, 'name': 'Souvenir MP7 | Orange Peel (Field-Tested)', 'name_color': 'FFD700', 'type': 'Souvenir Industrial Grade SMG', 'market_name': 'Souvenir MP7 | Orange Peel (Field-Tested)', 'market_hash_name': 'Souvenir MP7 | Orange Peel (Field-Tested)', 'commodity': 0}",$0.50
Souvenir MP7 | Orange Peel (Minimal Wear),Souvenir MP7 | Orange Peel (Minimal Wear),78,130,$1.30,https://cdn.cloudflare.steamstatic.com/steamcommunity/public/images/apps/730/69f7ebe2735c366c65c0b33dae00e12dc40edbe4.jpg,Counter-Strike: Global Offensive,"{'appid': 730, 'classid': '4894021234', 'instanceid': '188530139', 'background_color': '', 'icon_url': '-9a81dlWLwJ2UUGcVs_nsVtzdOEdtWwKGZZLQHTxDZ7I56KU0Zwwo4NUX4oFJZEHLbXH5ApeO4YmlhxYQknCRvCo04DEVlxkKgpou6ryFBRw7OfJYTh94863moeOqPv9NLPF2D4Jv5V12e2TpNj23VbgqBdlYWqnIo7Gdlc-YF6C_VO7yOjnhZ7o7pzXiSw0U0YXXNA', 'tradable': 1, 'name': 'Souvenir MP7 | Orange Peel (Minimal Wear)', 'name_color': 'FFD700', 'type': 'Souvenir Industrial Grade SMG', 'market_name': 'Souvenir MP7 | Orange Peel (Minimal Wear)', 'market_hash_name': 'Souvenir MP7 | Orange Peel (Minimal Wear)', 'commodity': 0}",$1.25
Souvenir MP7 | Orange Peel (Well-Worn),Souvenir MP7 | Orange Peel (Well-Worn),70,93,$0.93,https://cdn.cloudflare.steamstatic.com/steamcommunity/public/images/apps/730/69f7ebe2735c366c65c0b33dae00e12dc40edbe4.jpg,Counter-Strike: Global Offensive,"{'appid': 730, 'classid': '4900410292', 'instanceid': '188530139', 'background_color': '', 'icon_url': '-9a81dlWLwJ2UUGcVs_nsVtzdOEdtWwKGZZLQHTxDZ7I56KU0Zwwo4NUX4oFJZEHLbXH5ApeO4YmlhxYQknCRvCo04DEVlxkKgpou6ryFBRw7OfJYTh94863moeOqPrxN7LEmyUIsZEh3LrC84rx2wbj_kc_YGn1LIPEJFc9Mw6D_wXsxu3tgpO1tMjL1zI97Qd5T3LS', 'tradable': 1, 'name': 'Souvenir MP7 | Orange Peel (Well-Worn)', 'name_color': 'FFD700', 'type': 'Souvenir Industrial Grade SMG', 'market_name': 'Souvenir MP7 | Orange Peel (Well-Worn)', 'market_hash_name': 'Souvenir MP7 | Orange Peel (Well-Worn)', 'commodity': 0}",$0.89
Souvenir MP7 | Prey (Battle-Scarred),Souvenir MP7 | Prey (Battle-Scarred),406,4,$0.04,https://cdn.cloudflare.steamstatic.com/steamcommunity/public/images/apps/730/69f7ebe2735c366c65c0b33dae00e12dc40edbe4.jpg,Counter-Strike: Global Offensive,"{'appid': 730, 'classid': '4902973756', 'instanceid': '188530139', 'background_color': '', 'icon_url': '-9a81dlWLwJ2UUGcVs_nsVtzdOEdtWwKGZZLQHTxDZ7I56KU0Zwwo4NUX4oFJZEHLbXH5ApeO4YmlhxYQknCRvCo04DEVlxkKgpou6ryFBRw7OnNcy9D7927q5KOk8j8NrrHjyVX7ZQlj7rA8N6g2FLs-0puazz2LNXAJAVrNVjUqFi4wbjo0Me0uprJ1zI97SrYGTuL', 'tradable': 1, 'name': 'Souvenir MP7 | Prey (Battle-Scarred)', 'name_color': 'FFD700', 'type': 'Souvenir Consumer Grade SMG', 'market_name': 'Souvenir MP7 | Prey (Battle-Scarred)', 'market_hash_name': 'Souvenir MP7 | Prey (Battle-Scarred)', 'commodity': 0}",$0.03
Souvenir MP7 | Prey (Factory New),Souvenir MP7 | Prey (Factory New),2189,4,$0.04,https://cdn.cloudflare.steamstatic.com/steamcommunity/public/images/apps/730/69f7ebe2735c366c65c0b33dae00e12dc40edbe4.jpg,Counter-Strike: Global Offensive,"{'appid': 730, 'classid': '4896545100', 'instanceid': '188530139', 'background_color': '', 'icon_url': '-9a81dlWLwJ2UUGcVs_nsVtzdOEdtWwKGZZLQHTxDZ7I56KU0Zwwo4NUX4oFJZEHLbXH5ApeO4YmlhxYQknCRvCo04DEVlxkKgpou6ryFBRw7OnNcy9D7927q5KOk8j4OrzZgiVVvZBzj7GS9tqn0AWy8hdlMT_3JYSQcwE9NQuFq1m5wb25jMXtvM_I1zI97XcKipUl', 'tradable': 1, 'name': 'Souvenir MP7 | Prey (Factory New)', 'name_color': 'FFD700', 'type': 'Souvenir Consumer Grade SMG', 'market_name': 'Souvenir MP7 | Prey (Factory New)', 'market_hash_name': 'Souvenir MP7 | Prey (Factory New)', 'commodity': 0}",$0.03
Souvenir MP7 | Prey (Field-Tested),Souvenir MP7 | Prey (Field-Tested),6609,3,$0.03,https://cdn.cloudflare.steamstatic.com/steamcommunity/public/images/apps/730/69f7ebe2735c366c65c0b33dae00e12dc40edbe4.jpg,Counter-Strike: Global Offensive,"{'appid': 730, 'classid': '4901714521', 'instanceid': '188530139', 'background_color': '', 'icon_url': '-9a81dlWLwJ2UUGcVs_nsVtzdOEdtWwKGZZLQHTxDZ7I56KU0Zwwo4NUX4oFJZEHLbXH5ApeO4YmlhxYQknCRvCo04DEVlxkKgpou6ryFBRw7OnNcy9D7927q5KOk8j5Nr_Yg2Yf7ZIh0u-Q89rzi1fgqRJrYWnxdYeccQc6YlqB-VfswO_njMe5vZubzGwj5Hfi35zU2w', 'tradable': 1, 'name': 'Souvenir MP7 | Prey (Field-Tested)', 'name_color': 'FFD700', 'type': 'Souvenir Consumer Grade SMG', 'market_name': 'Souvenir MP7 | Prey (Field-Tested)', 'market_hash_name': 'Souvenir MP7 | Prey (Field-Tested)', 'commodity': 0}",$0.02
Souvenir MP7 | Prey (Minimal Wear),Souvenir MP7 | Prey (Minimal Wear),3664,4,$0.04,https://cdn.cloudflare.steamstatic.com/steamcommunity/public/images/apps/730/69f7ebe2735c366c65c0b33dae00e12dc40edbe4.jpg,Counter-Strike: Global Offensive,"{'appid': 730, 'classid': '4854391048', 'instanceid': '188530139', 'background_color': '', 'icon_url': '-9a81dlWLwJ2UUGcVs_nsVtzdOEdtWwKGZZLQHTxDZ7I56KU0Zwwo4NUX4oFJZEHLbXH5ApeO4YmlhxYQknCRvCo04DEVlxkKgpou6ryFBRw7OnNcy9D7927q5KOk8j4OrzZgiVVvZBzj7GS9tqn0AWy8hdlMT_3JYSQcwE9NQuFq1m5wb25jMXtvM_I1zI97XcKipUl', 'tradable': 1, 'name': 'Souvenir MP7 | Prey (Minimal Wear)', 'name_color': 'FFD700', 'type': 'Souvenir Consumer Grade SMG', 'market_name': 'Souvenir MP7 | Prey (Minimal Wear)', 'market_hash_name': 'Souvenir MP7 | Prey (Minimal Wear)', 'commodity': 0}",$0.03
Souvenir MP7 | Prey (Well-Worn),Souvenir MP7 | Prey (Well-Worn),811,3,$0.03,https://cdn.cloudflare.steamstatic.com/steamcommunity/public/images/apps/730/69f7ebe2735c366c65c0b33dae00e12dc40edbe4.jpg,Counter-Strike: Global Offensive,"{'appid': 730, 'classid': '4898178535', 'instanceid': '188530139', 'background_color': '', 'icon_url': '-9a81dlWLwJ2UUGcVs_nsVtzdOEdtWwKGZZLQHTxDZ7I56KU0Zwwo4NUX4oFJZEHLbXH5ApeO4YmlhxYQknCRvCo04DEVlxkKgpou6ryFBRw7OnNcy9D7927q5KOk8j5Nr_Yg2Yf7ZIh0u-Q89rzi1fgqRJrYWnxdYeccQc6YlqB-VfswO_njMe5vZubzGwj5Hfi35zU2w', 'tradable': 1, 'name': 'Souvenir MP7 | Prey (Well-Worn)', 'name_color': 'FFD700', 'type': 'Souvenir Consumer Grade SMG', 'market_name': 'Souvenir MP7 | Prey (Well-Worn)', 'market_hash_name': 'Souvenir MP7 | Prey (Well-Worn)', 'commodity': 0}",$0.02
Souvenir MP7 | Tall Grass (Battle-Scarred),Souvenir MP7 | Tall Grass (Battle-Scarred),202,9,$0.09,https://cdn.cloudflare.steamstatic.com/steamcommunity/public/images/apps/730/69f7ebe2735c366c65c0b33dae00e12dc40edbe4.jpg,Counter-Strike: Global Offensive,"{'appid': 730, 'classid': '4889410338', 'instanceid': '188530139', 'background_color': '', 'icon_url': '-9a81dlWLwJ2UUGcVs_nsVtzdOEdtWwKGZZLQHTxDZ7I56KU0Zwwo4NUX4oFJZEHLbXH5ApeO4YmlhxYQknCRvCo04DEVlxkKgpou6ryFA957PfaaCpN49iJk5KOkvnLO77QgHIf7JQo07nAo4qmiVG3_EI-azv1LYOdJ1A5Z1jW81O6lOfv05fvv87PnWwj5HeXvvGpTA', 'tradable': 1, 'name': 'Souvenir MP7 | Tall Grass (Battle-Scarred)', 'name_color': 'FFD700', 'type': 'Souvenir Industrial Grade SMG', 'market_name': 'Souvenir MP7 | Tall Grass (Battle-Scarred)', 'market_hash_name': 'Souvenir MP7 | Tall Grass (Battle-Scarred)', 'commodity': 0}",$0.08
Souvenir MP7 | Tall Grass (Factory New),Souvenir MP7 | Tall Grass (Factory New),74,43,$0.43,https://cdn.cloudflare.steamstatic.com/steamcommunity/public/images/apps/730/69f7ebe2735c366c65c0b33dae00e12dc40edbe4.jpg,Counter-Strike: Global Offensive,"{'appid': 730, 'classid': '4651975050', 'instanceid': '188530139', 'background_color': '', 'icon_url': '-9a81dlWLwJ2UUGcVs_nsVtzdOEdtWwKGZZLQHTxDZ7I56KU0Zwwo4NUX4oFJZEHLbXH5ApeO4YmlhxYQknCRvCo04DEVlxkKgpou6ryFA957PfaaCpN49iJk5KOkvnLP7LWnn8f6Zdw377DpN6hiQGx8xJvMj31JY-UcAA6aA7U_VPow7zrgpHu6MydwGwj5HfhmzmhzQ', 'tradable': 1, 'name': 'Souvenir MP7 | Tall Grass (Factory New)', 'name_color': 'FFD700', 'type': 'Souvenir Industrial Grade SMG', 'market_name': 'Souvenir MP7 | Tall Grass (Factory New)', 'market_hash_name': 'Souvenir MP7 | Tall Grass (Factory New)', 'commodity': 0}",$0.42
Souvenir MP7 | Tall Grass (Field-Tested),Souvenir MP7 | Tall Grass (Field-Tested),318,8,$0.08,https://cdn.cloudflare.steamstatic.com/steamcommunity/public/images/apps/730/69f7ebe2735c366c65c0b33dae00e12dc40edbe4.jpg,Counter-Strike: Global Offensive,"{'appid': 730, 'classid': '4636670660', 'instanceid': '188530139', 'background_color': '', 'icon_url': '-9a81dlWLwJ2UUGcVs_nsVtzdOEdtWwKGZZLQHTxDZ7I56KU0Zwwo4NUX4oFJZEHLbXH5ApeO4YmlhxYQknCRvCo04DEVlxkKgpou6ryFA957PfaaCpN49iJk5KOkvnLPr7Vn35cppYnjL7A896k0Qzs_EVkazv0ddCWcVM4YAuE81fqw-jqg5C_vcydzyB9-n51E6E4a5E', 'tradable': 1, 'name': 'Souvenir MP7 | Tall Grass (Field-Tested)', 'name_color': 'FFD700', 'type': 'Souvenir Industrial Grade SMG', 'market_name': 'Souvenir MP7 | Tall Grass (Field-Tested)', 'market_hash_name': 'Souvenir MP7 | Tall Grass (Field-Tested)', 'commodity': 0}",$0.07
Souvenir MP7 | Tall Grass (Minimal Wear),Souvenir MP7 | Tall Grass (Minimal Wear),164,16,$0.16,https://cdn.cloudflare.steamstatic.com/steamcommunity/public/images/apps/730/69f7ebe2735c366c65c0b33dae00e12dc40edbe4.jpg,Counter-Strike: Global Offensive,"{'appid': 730, 'classid': '4899264674', 'instanceid': '188530139', 'background_color': '', 'icon_url': '-9a81dlWLwJ2UUGcVs_nsVtzdOEdtWwKGZZLQHTxDZ7I56KU0Zwwo4NUX4oFJZEHLbXH5ApeO4YmlhxYQknCRvCo04DEVlxkKgpou6ryFA957PfaaCpN49iJk5KOkvnLP7LWnn8f6Zdw377DpN6hiQGx8xJvMj31JY-UcAA6aA7U_VPow7zrgpHu6MydwGwj5HfhmzmhzQ', 'tradable': 1, 'name': 'Souvenir MP7 | Tall Grass (Minimal Wear)', 'name_color': 'FFD700', 'type': 'Souvenir Industrial Grade SMG', 'market_name': 'Souvenir MP7 | Tall Grass (Minimal Wear)', 'market_hash_name': 'Souvenir MP7 | Tall Grass (Minimal Wear)', 'commodity': 0}",$0.15
Souvenir MP7 | Tall Grass (Well-Worn),Souvenir MP7 | Tall Grass (Well-Worn),79,15,$0.15,https://cdn.cloudflare.steamstatic.com/steamcommunity/public/images/apps/730/69f7ebe2735c366c65c0b33dae00e12dc40edbe4.jpg,Counter-Strike: Global Offensive,"{'appid': 730, 'classid': '4902899133', 'instanceid': '188530139', 'background_color': '', 'icon_url': '-9a81dlWLwJ2UUGcVs_nsVtzdOEdtWwKGZZLQHTxDZ7I56KU0Zwwo4NUX4oFJZEHLbXH5ApeO4YmlhxYQknCRvCo04DEVlxkKgpou6ryFA957PfaaCpN49iJk5KOkvnLPr7Vn35cppYnjL7A896k0Qzs_EVkazv0ddCWcVM4YAuE81fqw-jqg5C_vcydzyB9-n51E6E4a5E', 'tradable': 1, 'name': 'Souvenir MP7 | Tall Grass (Well-Worn)', 'name_color': 'FFD700', 'type': 'Souvenir Industrial Grade SMG', 'market_name': 'Souvenir MP7 | Tall Grass (Well-Worn)', 'market_hash_name': 'Souvenir MP7 | Tall Grass (Well-Worn)', 'commodity': 0}",$0.14
Souvenir MP9 | Dark Age (Factory New),Souvenir MP9 | Dark Age (Factory New),27,1411,$14.11,https://cdn.cloudflare.steamstatic.com/steamcommunity/public/images/apps/730/69f7ebe2735c366c65c0b33dae00e12dc40edbe4.jpg,Counter-Strike: Global Offensive,"{'appid': 730, 'classid': '4815048784', 'instanceid': '188530139', 'background_color': '', 'icon_url': '-9a81dlWLwJ2UUGcVs_nsVtzdOEdtWwKGZZLQHTxDZ7I56KU0Zwwo4NUX4oFJZEHLbXH5ApeO4YmlhxYQknCRvCo04DEVlxkKgpou6r8FAZt7P7NZTxO09W4mIGSqPv9NLPF2GoFsZMp2-_Dpo2m0Vaw-ERkY2zycNKXcFBoaA7Z8lnolebshMK4vcvXiSw0RlUWR70', 'tradable': 1, 'name': 'Souvenir MP9 | Dark Age (Factory New)', 'name_color': 'FFD700', 'type': 'Souvenir Mil-Spec Grade SMG', 'market_name': 'Souvenir MP9 | Dark Age (Factory New)', 'market_hash_name': 'Souvenir MP9 | Dark Age (Factory New)', 'commodity': 0}",$13.50
Souvenir MP9 | Dark Age (Field-Tested),Souvenir MP9 | Dark Age (Field-Tested),10,854,$8.54,https://cdn.cloudflare.steamstatic.com/steamcommunity/public/images/apps/730/69f7ebe2735c366c65c0b33dae00e12dc40edbe4.jpg,Counter-Strike: Global Offensive,"{'appid': 730, 'classid': '4900137606', 'instanceid': '188530139', 'background_color': '', 'icon_url': '-9a81dlWLwJ2UUGcVs_nsVtzdOEdtWwKGZZLQHTxDZ7I56KU0Zwwo4NUX4oFJZEHLbXH5ApeO4YmlhxYQknCRvCo04DEVlxkKgpou6r8FAZt7P7NZTxO09W4mIGSqPrxN7LEmyVS7sNziOzHot6s21Hl_RVoMmqgLNPHI1U_MAmC-1S-ybrrgMC77Zqb1zI97auqinww', 'tradable': 1, 'name': 'Souvenir MP9 | Dark Age (Field-Tested)', 'name_color': 'FFD700', 'type': 'Souvenir Mil-Spec Grade SMG', 'market_name': 'Souvenir MP9 | Dark Age (Field-Tested)', 'market_hash_name': 'Souvenir MP9 | Dark Age (Field-Tested)', 'commodity': 0}",$8.17
Souvenir MP9 | Dark Age (Minimal Wear),Souvenir MP9 | Dark Age (Minimal Wear),29,961,$9.61,https://cdn.cloudflare.steamstatic.com/steamcommunity/public/images/apps/730/69f7ebe2735c366c65c0b33dae00e12dc40edbe4.jpg,Counter-Strike: Global Offensive,"{'appid': 730, 'classid': '4878394870', 'instanceid': '188530139', 'background_color': '', 'icon_url': '-9a81dlWLwJ2UUGcVs_nsVtzdOEdtWwKGZZLQHTxDZ7I56KU0Zwwo4NUX4oFJZEHLbXH5ApeO4YmlhxYQknCRvCo04DEVlxkKgpou6r8FAZt7P7NZTxO09W4mIGSqPv9NLPF2GoFsZMp2-_Dpo2m0Vaw-ERkY2zycNKXcFBoaA7Z8lnolebshMK4vcvXiSw0RlUWR70', 'tradable': 1, 'name': 'Souvenir MP9 | Dark Age (Minimal Wear)', 'name_color': 'FFD700', 'type': 'Souvenir Mil-Spec Grade SMG', 'market_name': 'Souvenir MP9 | Dark Age (Minimal Wear)', 'market_hash_name': 'Souvenir MP9 | Dark Age (Minimal Wear)', 'commodity': 0}",$9.20
